id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,saldo_medio,deposito_prazo,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato,quantidade_dias_contato,quantidade_contato,resultado
946,44,tecnico,divorciado,medio,nao,275,sim,nao,nao,celular,17,novembro,18,1,-1,0,desconhecido
947,57,operario,casado,medio,nao,1540,sim,sim,nao,celular,17,novembro,9,1,-1,0,desconhecido
948,34,operario,casado,medio,nao,751,sim,sim,sim,celular,17,novembro,22,1,-1,0,desconhecido
949,54,operario,solteiro,medio,nao,380,sim,nao,nao,celular,17,novembro,12,2,-1,0,desconhecido
950,55,operario,casado,medio,nao,1504,sim,sim,sim,celular,17,novembro,13,1,-1,0,desconhecido
951,59,gestao,casado,superior,nao,1783,sim,nao,sim,celular,17,novembro,9,2,-1,0,desconhecido
952,53,operario,casado,superior,nao,2269,sim,nao,nao,celular,17,novembro,18,2,150,1,sucesso
953,37,tecnico,casado,medio,nao,5115,sim,sim,nao,celular,17,novembro,20,2,171,4,fracasso
954,45,operario,casado,medio,nao,781,sim,nao,sim,celular,17,novembro,11,2,126,2,fracasso
955,49,tecnico,solteiro,medio,nao,-188,sim,sim,sim,celular,17,novembro,8,1,-1,0,desconhecido
956,31,operario,solteiro,superior,nao,761,sim,nao,nao,telefone,18,novembro,9,2,-1,0,desconhecido
957,31,administracao,solteiro,medio,nao,19,sim,sim,nao,celular,18,novembro,33,1,-1,0,desconhecido
958,35,tecnico,casado,medio,nao,4508,sim,sim,nao,celular,18,novembro,14,1,-1,0,desconhecido
959,37,operario,divorciado,superior,nao,66,sim,nao,nao,celular,18,novembro,19,2,-1,0,desconhecido
960,48,gestao,casado,superior,nao,2266,sim,nao,nao,celular,18,novembro,11,1,-1,0,desconhecido
961,39,tecnico,solteiro,medio,nao,4646,sim,sim,nao,celular,18,novembro,8,1,-1,0,desconhecido
962,34,gestao,solteiro,superior,nao,1494,sim,sim,nao,celular,18,novembro,10,1,182,1,fracasso
963,49,gestao,casado,superior,nao,1050,sim,sim,nao,celular,18,novembro,15,1,-1,0,desconhecido
964,41,gestao,casado,superior,nao,0,sim,sim,nao,celular,18,novembro,15,3,-1,0,desconhecido
965,46,gestao,casado,medio,nao,0,sim,nao,nao,celular,18,novembro,31,1,-1,0,desconhecido
966,54,gestao,divorciado,superior,nao,2171,sim,sim,sim,telefone,18,novembro,17,1,-1,0,desconhecido
967,38,tecnico,casado,superior,nao,3234,sim,nao,nao,celular,18,novembro,10,2,-1,0,desconhecido
968,39,operario,casado,medio,nao,11887,sim,nao,nao,celular,18,novembro,20,2,-1,0,desconhecido
969,46,gestao,casado,superior,nao,0,sim,nao,nao,celular,18,novembro,12,2,110,3,fracasso
970,58,gestao,divorciado,superior,nao,5037,sim,sim,nao,celular,18,novembro,24,2,-1,0,desconhecido
971,32,operario,solteiro,superior,nao,386,sim,sim,nao,celular,18,novembro,8,1,-1,0,desconhecido
972,30,administracao,casado,medio,nao,8781,sim,sim,nao,celular,18,novembro,15,1,-1,0,desconhecido
973,51,operario,casado,fundamental,nao,538,sim,nao,nao,celular,18,novembro,19,4,-1,0,desconhecido
974,30,gestao,solteiro,superior,nao,5561,sim,sim,nao,celular,19,novembro,9,1,-1,0,desconhecido
975,35,gestao,divorciado,superior,nao,859,sim,sim,sim,celular,19,novembro,26,1,-1,0,desconhecido
976,30,servicos,solteiro,fundamental,nao,0,sim,sim,sim,celular,19,novembro,11,1,-1,0,desconhecido
977,30,operario,solteiro,medio,nao,-617,sim,nao,sim,celular,19,novembro,15,1,-1,0,desconhecido
978,43,gestao,casado,superior,nao,1429,sim,sim,nao,celular,19,novembro,17,1,198,2,fracasso
979,47,gestao,casado,superior,nao,4189,sim,sim,nao,celular,19,novembro,8,3,-1,0,desconhecido
980,51,operario,casado,superior,nao,580,sim,nao,nao,celular,19,novembro,12,2,-1,0,desconhecido
981,32,servicos,solteiro,medio,nao,2615,sim,nao,nao,celular,19,novembro,14,1,-1,0,desconhecido
982,53,operario,divorciado,medio,nao,587,sim,nao,nao,celular,19,novembro,9,1,-1,0,desconhecido
983,33,tecnico,solteiro,superior,nao,149,sim,sim,nao,celular,19,novembro,7,2,182,1,fracasso
984,40,operario,solteiro,medio,nao,3,sim,nao,nao,celular,19,novembro,17,1,-1,0,desconhecido
985,42,operario,casado,fundamental,nao,807,sim,sim,nao,celular,19,novembro,18,1,-1,0,desconhecido
986,46,operario,divorciado,medio,nao,3354,sim,sim,nao,celular,19,novembro,9,1,174,1,sucesso
987,32,operario,solteiro,superior,nao,1249,sim,sim,nao,celular,19,novembro,8,1,-1,0,desconhecido
988,38,operario,casado,fundamental,nao,190,sim,sim,nao,telefone,19,novembro,10,1,175,1,fracasso
989,32,tecnico,solteiro,superior,nao,550,sim,nao,nao,celular,19,novembro,6,1,-1,0,desconhecido
990,30,operario,casado,medio,nao,12737,sim,nao,sim,celular,19,novembro,10,2,-1,0,desconhecido
991,35,tecnico,casado,medio,nao,0,sim,sim,nao,celular,19,novembro,11,4,-1,0,desconhecido
992,36,administracao,casado,medio,nao,1207,sim,sim,nao,celular,19,novembro,30,2,-1,0,desconhecido
993,43,operario,divorciado,medio,nao,347,sim,nao,nao,celular,19,novembro,24,3,-1,0,desconhecido
994,42,gestao,casado,superior,nao,3713,sim,nao,nao,celular,19,novembro,12,2,-1,0,desconhecido
995,40,gestao,casado,superior,nao,3352,sim,sim,nao,celular,19,novembro,11,2,27,1,sucesso
996,32,operario,casado,medio,nao,254,sim,sim,nao,celular,19,novembro,29,3,-1,0,desconhecido
997,32,tecnico,casado,superior,nao,4654,sim,sim,sim,celular,20,novembro,5,1,128,2,fracasso
998,41,operario,solteiro,medio,sim,-386,sim,nao,sim,celular,20,novembro,8,1,-1,0,desconhecido
999,34,operario,solteiro,medio,nao,3043,sim,sim,sim,celular,20,novembro,11,1,-1,0,desconhecido
1000,40,servicos,solteiro,medio,nao,1547,sim,sim,nao,celular,20,novembro,7,1,-1,0,desconhecido
1001,32,servicos,solteiro,superior,nao,945,sim,nao,nao,celular,20,novembro,9,1,-1,0,desconhecido
1002,32,tecnico,solteiro,medio,nao,6402,sim,sim,nao,celular,20,novembro,10,1,-1,0,desconhecido
1003,36,operario,solteiro,medio,nao,1295,sim,nao,nao,celular,20,novembro,20,1,-1,0,desconhecido
1004,45,tecnico,casado,medio,nao,6993,sim,sim,nao,celular,20,novembro,5,1,-1,0,desconhecido
1005,47,operario,casado,medio,nao,4420,sim,sim,sim,celular,20,novembro,8,1,-1,0,desconhecido
1006,35,gestao,divorciado,superior,nao,141,sim,nao,sim,celular,20,novembro,12,1,-1,0,desconhecido
1007,36,servicos,casado,medio,nao,11462,sim,sim,nao,celular,20,novembro,17,1,-1,0,desconhecido
1008,33,tecnico,casado,superior,nao,6843,sim,nao,nao,celular,20,novembro,13,1,100,10,fracasso
1009,30,operario,casado,medio,nao,501,sim,sim,sim,celular,20,novembro,17,1,177,1,fracasso
1010,32,servicos,solteiro,medio,nao,5806,sim,sim,nao,celular,20,novembro,25,2,-1,0,desconhecido
1011,45,operario,casado,superior,nao,20138,sim,sim,nao,celular,20,novembro,15,5,-1,0,desconhecido
1012,47,servicos,casado,medio,nao,1315,sim,nao,nao,celular,20,novembro,5,4,-1,0,desconhecido
1013,46,tecnico,casado,superior,nao,0,sim,nao,nao,celular,20,novembro,9,1,167,1,fracasso
1014,39,operario,solteiro,superior,nao,7,sim,sim,nao,celular,20,novembro,16,4,-1,0,desconhecido
1015,30,servicos,casado,medio,nao,3929,sim,sim,nao,celular,20,novembro,10,1,-1,0,desconhecido
1016,45,operario,casado,medio,nao,7,sim,nao,nao,celular,20,novembro,12,1,-1,0,desconhecido
1017,43,operario,casado,medio,nao,699,sim,sim,sim,celular,20,novembro,21,2,122,2,fracasso
1018,53,operario,casado,fundamental,nao,421,sim,sim,nao,celular,20,novembro,11,1,-1,0,desconhecido
1019,43,tecnico,casado,superior,nao,4333,sim,sim,nao,celular,20,novembro,25,3,-1,0,desconhecido
1020,54,gestao,divorciado,medio,nao,300,sim,sim,nao,celular,20,novembro,9,2,-1,0,desconhecido
1021,30,operario,solteiro,medio,nao,7773,sim,sim,nao,celular,20,novembro,12,1,-1,0,desconhecido
1022,30,administracao,casado,medio,nao,1794,sim,nao,nao,celular,20,novembro,17,1,-1,0,desconhecido
1023,36,gestao,solteiro,superior,nao,2032,sim,nao,sim,celular,20,novembro,12,1,-1,0,desconhecido
1024,33,gestao,casado,superior,nao,3401,sim,nao,nao,celular,20,novembro,4,1,-1,0,desconhecido
1025,38,operario,casado,superior,nao,1110,sim,sim,nao,celular,20,novembro,15,2,183,2,fracasso
1026,37,tecnico,divorciado,medio,nao,3068,sim,sim,sim,celular,20,novembro,6,2,195,1,fracasso
1027,32,servicos,casado,medio,nao,983,sim,sim,nao,celular,20,novembro,8,2,133,1,fracasso
1028,59,tecnico,divorciado,medio,nao,2396,sim,nao,nao,celular,20,novembro,8,1,-1,0,desconhecido
1029,59,operario,casado,medio,nao,6888,sim,nao,nao,telefone,20,novembro,17,2,-1,0,desconhecido
1030,46,administracao,divorciado,medio,nao,2087,sim,nao,nao,celular,20,novembro,13,3,-1,0,desconhecido
1031,32,operario,solteiro,fundamental,nao,121,sim,sim,nao,celular,20,novembro,13,1,-1,0,desconhecido
1032,52,operario,solteiro,superior,nao,3469,sim,sim,nao,celular,20,novembro,11,1,-1,0,desconhecido
1033,45,operario,casado,fundamental,nao,5461,sim,sim,nao,celular,20,novembro,14,2,-1,0,desconhecido
1034,52,operario,casado,medio,nao,7119,sim,nao,sim,telefone,20,novembro,15,3,-1,0,desconhecido
1035,31,operario,casado,superior,nao,-35,sim,nao,nao,celular,20,novembro,16,2,-1,0,desconhecido
1036,31,operario,casado,medio,nao,314,sim,sim,nao,celular,20,novembro,22,3,178,7,fracasso
1037,39,tecnico,solteiro,medio,nao,18508,sim,nao,nao,celular,20,novembro,27,4,-1,0,desconhecido
1038,35,operario,casado,medio,nao,5639,sim,sim,nao,celular,20,novembro,16,2,-1,0,desconhecido
1039,33,servicos,casado,medio,nao,2918,sim,nao,sim,celular,20,novembro,18,2,-1,0,desconhecido
1040,50,operario,casado,fundamental,nao,12519,sim,sim,nao,celular,21,novembro,10,3,34,1,fracasso
1041,36,gestao,casado,superior,nao,4069,sim,nao,nao,celular,21,novembro,9,1,-1,0,desconhecido
1042,34,administracao,solteiro,superior,nao,4254,sim,sim,nao,celular,21,novembro,12,1,-1,0,desconhecido
1043,46,operario,divorciado,fundamental,nao,219,sim,sim,nao,celular,21,novembro,12,1,-1,0,desconhecido
1044,47,tecnico,casado,medio,nao,0,sim,nao,nao,celular,21,novembro,10,1,10,1,fracasso
1045,39,administracao,solteiro,medio,nao,2263,sim,sim,sim,telefone,21,novembro,19,9,-1,0,desconhecido
1046,31,operario,solteiro,superior,nao,2589,sim,nao,nao,celular,21,novembro,10,1,-1,0,desconhecido
1047,41,gestao,solteiro,superior,nao,1982,sim,nao,nao,celular,21,novembro,9,1,-1,0,desconhecido
1048,59,gestao,casado,superior,nao,7049,sim,nao,nao,celular,21,novembro,9,1,163,2,fracasso
1049,39,gestao,divorciado,superior,nao,1968,sim,nao,nao,celular,21,novembro,11,1,-1,0,desconhecido
1050,48,operario,casado,fundamental,nao,7195,sim,nao,nao,celular,21,novembro,10,2,-1,0,desconhecido
1051,50,administracao,casado,medio,nao,4117,sim,nao,nao,celular,21,novembro,9,1,-1,0,desconhecido
1052,31,administracao,solteiro,medio,nao,3950,sim,sim,nao,celular,21,novembro,9,1,-1,0,desconhecido
1053,30,servicos,solteiro,medio,nao,495,sim,sim,nao,celular,21,novembro,11,1,-1,0,desconhecido
1054,31,gestao,casado,medio,nao,8629,sim,sim,nao,celular,21,novembro,16,1,184,2,fracasso
1055,30,tecnico,casado,medio,nao,455,sim,sim,nao,celular,21,novembro,13,1,-1,0,desconhecido
1056,34,operario,solteiro,medio,nao,4536,sim,sim,nao,celular,21,novembro,16,1,-1,0,desconhecido
1057,53,operario,casado,medio,nao,1777,sim,sim,nao,celular,21,novembro,13,5,154,1,fracasso
1058,34,operario,casado,fundamental,nao,3527,sim,sim,nao,celular,21,novembro,17,1,-1,0,desconhecido
1059,57,gestao,casado,superior,nao,372,sim,nao,nao,celular,21,novembro,9,3,-1,0,desconhecido
1060,41,servicos,solteiro,medio,nao,92,sim,nao,nao,celular,21,novembro,6,1,-1,0,desconhecido
1061,40,administracao,casado,fundamental,nao,72,sim,sim,sim,celular,21,novembro,14,1,-1,0,desconhecido
1062,37,administracao,divorciado,medio,nao,1533,sim,sim,nao,celular,21,novembro,9,4,-1,0,desconhecido
1063,31,gestao,casado,superior,nao,4148,sim,sim,nao,celular,21,novembro,5,3,99,9,fracasso
1064,58,gestao,casado,superior,nao,96,sim,nao,nao,celular,21,novembro,14,1,-1,0,desconhecido
1065,39,operario,casado,medio,nao,2245,sim,nao,nao,celular,21,novembro,12,2,-1,0,desconhecido
1066,47,tecnico,casado,medio,nao,834,sim,nao,sim,celular,21,novembro,15,1,133,2,fracasso
1067,44,gestao,casado,superior,nao,4119,sim,sim,sim,telefone,21,novembro,18,1,-1,0,desconhecido
1068,45,tecnico,casado,superior,nao,-525,sim,nao,sim,celular,21,novembro,16,2,-1,0,desconhecido
1069,41,operario,casado,fundamental,nao,39,sim,sim,nao,celular,21,novembro,9,2,-1,0,desconhecido
1070,33,tecnico,solteiro,superior,nao,0,sim,sim,nao,celular,21,novembro,11,1,-1,0,desconhecido
1071,30,operario,solteiro,superior,nao,2766,sim,nao,nao,celular,21,novembro,14,1,-1,0,desconhecido
1072,30,operario,solteiro,superior,nao,3300,sim,nao,nao,celular,21,novembro,26,1,-1,0,desconhecido
1073,42,gestao,casado,superior,nao,36,sim,nao,nao,celular,21,novembro,11,3,-1,0,desconhecido
1074,49,gestao,casado,superior,nao,22520,sim,nao,nao,celular,21,novembro,10,9,-1,0,desconhecido
1075,59,operario,solteiro,fundamental,nao,7724,sim,nao,nao,celular,21,novembro,6,3,-1,0,desconhecido
1076,31,operario,casado,medio,nao,111,sim,nao,nao,celular,21,novembro,8,2,93,2,fracasso
1077,43,gestao,casado,superior,nao,2640,sim,nao,nao,celular,21,novembro,5,4,-1,0,desconhecido
1078,38,gestao,casado,superior,nao,3436,sim,nao,nao,celular,21,novembro,11,4,-1,0,desconhecido
1079,30,servicos,casado,medio,nao,0,sim,sim,nao,celular,21,novembro,11,4,-1,0,desconhecido
1080,35,administracao,divorciado,medio,nao,3636,sim,nao,sim,celular,21,novembro,13,2,-1,0,desconhecido
1081,43,tecnico,casado,medio,nao,3288,sim,sim,nao,celular,21,novembro,13,3,-1,0,desconhecido
1082,34,gestao,solteiro,superior,nao,2633,sim,sim,nao,celular,21,novembro,12,6,-1,0,desconhecido
1083,52,operario,casado,medio,nao,580,sim,nao,nao,celular,21,novembro,16,2,-1,0,desconhecido
1084,46,gestao,casado,medio,nao,149,sim,nao,nao,celular,21,novembro,20,2,-1,0,desconhecido
1085,46,servicos,divorciado,medio,nao,4329,sim,nao,nao,celular,21,novembro,9,2,-1,0,desconhecido
1086,37,administracao,solteiro,medio,nao,1097,sim,sim,nao,celular,21,novembro,26,2,-1,0,desconhecido
1087,42,gestao,casado,superior,nao,1275,sim,sim,sim,celular,21,novembro,15,5,-1,0,desconhecido
1088,23,operario,solteiro,fundamental,nao,1003,sim,nao,nao,telefone,27,novembro,0,1,-1,0,desconhecido
1089,53,gestao,divorciado,medio,nao,1004,sim,nao,sim,telefone,22,dezembro,2,1,-1,0,desconhecido
1090,26,operario,solteiro,superior,nao,814,sim,nao,nao,celular,28,janeiro,23,1,-1,0,desconhecido
1091,49,tecnico,casado,medio,nao,808,sim,sim,nao,celular,28,janeiro,21,1,-1,0,desconhecido
1092,34,operario,solteiro,medio,nao,859,sim,nao,nao,celular,28,janeiro,14,1,-1,0,desconhecido
1093,28,operario,solteiro,medio,nao,4465,sim,nao,nao,celular,28,janeiro,13,1,-1,0,desconhecido
1094,46,tecnico,divorciado,superior,nao,0,sim,nao,nao,celular,28,janeiro,20,2,-1,0,desconhecido
1095,26,operario,solteiro,medio,nao,622,sim,nao,nao,celular,28,janeiro,24,2,-1,0,desconhecido
1096,31,servicos,solteiro,medio,nao,1709,sim,nao,sim,telefone,28,janeiro,16,3,-1,0,desconhecido
1097,51,administracao,solteiro,superior,nao,394,sim,nao,nao,telefone,28,janeiro,16,2,-1,0,desconhecido
1098,47,operario,casado,medio,nao,1125,sim,sim,nao,celular,29,janeiro,18,1,-1,0,desconhecido
1099,53,operario,casado,fundamental,sim,-462,sim,nao,nao,celular,29,janeiro,8,1,-1,0,desconhecido
1100,29,operario,solteiro,fundamental,nao,550,sim,nao,nao,celular,29,janeiro,13,1,-1,0,desconhecido
1101,32,tecnico,solteiro,medio,nao,540,sim,nao,sim,celular,29,janeiro,12,1,-1,0,desconhecido
1102,26,operario,solteiro,fundamental,nao,941,sim,nao,nao,celular,29,janeiro,19,1,-1,0,desconhecido
1103,40,gestao,solteiro,superior,nao,1361,sim,nao,nao,celular,29,janeiro,25,1,-1,0,desconhecido
1104,33,servicos,solteiro,superior,nao,-452,sim,nao,nao,celular,29,janeiro,12,2,-1,0,desconhecido
1105,49,operario,casado,fundamental,nao,518,sim,nao,nao,celular,29,janeiro,32,2,-1,0,desconhecido
1106,60,tecnico,casado,superior,nao,-71,sim,sim,sim,celular,30,janeiro,24,1,-1,0,desconhecido
1107,41,gestao,solteiro,medio,nao,3234,sim,sim,nao,celular,30,janeiro,46,1,-1,0,desconhecido
1108,36,tecnico,solteiro,medio,nao,98,sim,nao,nao,celular,30,janeiro,13,1,-1,0,desconhecido
1109,29,servicos,solteiro,superior,nao,196,sim,nao,nao,celular,30,janeiro,12,2,-1,0,desconhecido
1110,42,administracao,divorciado,medio,nao,936,sim,nao,nao,celular,30,janeiro,16,1,-1,0,desconhecido
1111,33,operario,solteiro,superior,nao,300,sim,sim,sim,celular,30,janeiro,15,5,-1,0,desconhecido
1112,31,administracao,divorciado,medio,nao,217,sim,sim,nao,celular,30,janeiro,30,2,-1,0,desconhecido
1113,31,operario,solteiro,fundamental,nao,163,sim,nao,nao,celular,30,janeiro,12,2,2,1,fracasso
1114,26,servicos,solteiro,medio,nao,110,sim,nao,nao,celular,30,janeiro,19,2,-1,0,desconhecido
1115,40,tecnico,solteiro,superior,nao,1646,sim,sim,nao,celular,2,fevereiro,4,1,242,2,fracasso
1116,45,operario,casado,medio,nao,2040,sim,nao,nao,telefone,2,fevereiro,13,1,-1,0,desconhecido
1117,55,tecnico,casado,medio,sim,-308,sim,nao,nao,celular,2,fevereiro,13,1,-1,0,desconhecido
1118,29,tecnico,solteiro,superior,nao,2325,sim,nao,nao,celular,2,fevereiro,2,1,-1,0,desconhecido
1119,47,gestao,solteiro,superior,nao,86,sim,nao,nao,celular,2,fevereiro,18,1,-1,0,desconhecido
1120,50,operario,divorciado,superior,nao,1088,sim,nao,nao,celular,2,fevereiro,12,1,-1,0,desconhecido
1121,44,operario,casado,medio,nao,0,sim,sim,nao,celular,2,fevereiro,12,1,272,1,fracasso
1122,56,operario,casado,medio,nao,0,sim,nao,nao,telefone,2,fevereiro,8,1,-1,0,desconhecido
1123,39,operario,solteiro,superior,nao,2103,sim,nao,nao,celular,2,fevereiro,10,1,-1,0,desconhecido
1124,59,operario,solteiro,medio,nao,2,sim,nao,nao,telefone,2,fevereiro,16,1,-1,0,desconhecido
1125,43,gestao,divorciado,medio,nao,51,sim,nao,nao,celular,2,fevereiro,7,1,-1,0,desconhecido
1126,36,administracao,casado,medio,nao,96,sim,nao,nao,celular,2,fevereiro,5,1,-1,0,desconhecido
1127,29,administracao,solteiro,medio,nao,1027,sim,sim,nao,celular,2,fevereiro,3,1,-1,0,desconhecido
1128,38,gestao,casado,superior,nao,1308,sim,sim,nao,celular,2,fevereiro,10,1,-1,0,desconhecido
1129,41,servicos,divorciado,medio,nao,840,sim,sim,nao,celular,2,fevereiro,16,1,-1,0,desconhecido
1130,58,gestao,divorciado,superior,nao,5701,sim,nao,nao,celular,2,fevereiro,9,1,-1,0,desconhecido
1131,61,gestao,casado,superior,nao,6016,sim,nao,nao,celular,2,fevereiro,11,3,-1,0,desconhecido
1132,36,gestao,casado,superior,nao,630,sim,nao,nao,celular,2,fevereiro,5,1,-1,0,desconhecido
1133,30,operario,solteiro,superior,nao,432,sim,sim,nao,celular,2,fevereiro,7,1,-1,0,desconhecido
1134,43,administracao,solteiro,medio,nao,-247,sim,sim,sim,celular,2,fevereiro,13,2,76,4,fracasso
1135,39,servicos,casado,medio,nao,52,sim,nao,nao,telefone,2,fevereiro,24,3,-1,0,desconhecido
1136,48,operario,solteiro,fundamental,nao,623,sim,sim,nao,celular,2,fevereiro,24,2,-1,0,desconhecido
1137,26,operario,solteiro,medio,nao,0,sim,nao,nao,celular,2,fevereiro,20,2,-1,0,desconhecido
1138,51,tecnico,casado,medio,nao,100,sim,nao,nao,celular,2,fevereiro,8,2,-1,0,desconhecido
1139,37,gestao,casado,superior,nao,4089,sim,sim,nao,celular,2,fevereiro,5,2,174,4,fracasso
1140,29,tecnico,solteiro,superior,nao,1669,sim,nao,nao,celular,3,fevereiro,5,1,-1,0,desconhecido
1141,57,administracao,casado,medio,nao,169,sim,nao,nao,celular,3,fevereiro,6,1,-1,0,desconhecido
1142,25,administracao,solteiro,medio,nao,483,sim,nao,sim,celular,3,fevereiro,3,1,-1,0,desconhecido
1143,68,operario,divorciado,fundamental,nao,250,sim,nao,nao,celular,3,fevereiro,6,1,-1,0,desconhecido
1144,34,gestao,casado,superior,nao,0,sim,sim,nao,celular,3,fevereiro,4,1,-1,0,desconhecido
1145,38,tecnico,divorciado,medio,nao,902,sim,sim,nao,celular,3,fevereiro,11,1,-1,0,desconhecido
1146,54,tecnico,divorciado,medio,nao,2156,sim,sim,nao,celular,3,fevereiro,4,1,195,4,fracasso
1147,32,gestao,solteiro,superior,nao,2360,sim,nao,nao,celular,3,fevereiro,3,2,160,5,fracasso
1148,41,operario,casado,fundamental,nao,201,sim,sim,nao,celular,3,fevereiro,3,1,-1,0,desconhecido
1149,48,tecnico,solteiro,medio,nao,-92,sim,sim,nao,celular,3,fevereiro,23,1,-1,0,desconhecido
1150,59,operario,divorciado,medio,nao,514,sim,nao,nao,celular,3,fevereiro,4,1,-1,0,desconhecido
1151,39,operario,solteiro,medio,nao,-114,sim,sim,nao,celular,3,fevereiro,6,1,-1,0,desconhecido
1152,31,gestao,casado,superior,nao,1331,sim,nao,nao,celular,3,fevereiro,3,2,90,1,sucesso
1153,30,operario,solteiro,medio,nao,732,sim,nao,nao,celular,3,fevereiro,23,4,-1,0,desconhecido
1154,40,gestao,casado,superior,nao,1308,sim,nao,nao,telefone,3,fevereiro,30,2,-1,0,desconhecido
1155,28,operario,casado,superior,nao,0,sim,sim,nao,celular,4,fevereiro,9,3,196,4,fracasso
1156,52,gestao,casado,superior,nao,-970,sim,sim,nao,celular,4,fevereiro,8,1,-1,0,desconhecido
1157,32,tecnico,solteiro,superior,nao,1246,sim,sim,nao,celular,4,fevereiro,3,2,-1,0,desconhecido
1158,34,gestao,casado,superior,nao,73,sim,nao,nao,celular,4,fevereiro,7,2,-1,0,desconhecido
1159,31,operario,solteiro,fundamental,nao,406,sim,nao,nao,celular,4,fevereiro,12,1,-1,0,desconhecido
1160,57,administracao,casado,medio,nao,4391,sim,nao,nao,telefone,4,fevereiro,24,1,-1,0,desconhecido
1161,31,operario,casado,superior,nao,168,sim,nao,nao,celular,4,fevereiro,3,2,-1,0,desconhecido
1162,29,gestao,casado,superior,nao,1441,sim,sim,nao,celular,4,fevereiro,1,2,-1,0,desconhecido
1163,75,operario,divorciado,fundamental,nao,3881,sim,sim,nao,celular,4,fevereiro,2,3,-1,0,desconhecido
1164,32,administracao,solteiro,medio,nao,678,sim,sim,nao,celular,4,fevereiro,26,1,246,4,fracasso
1165,31,gestao,casado,superior,nao,141,sim,sim,nao,celular,4,fevereiro,10,2,238,7,fracasso
1166,41,operario,solteiro,superior,nao,-94,sim,sim,nao,celular,4,fevereiro,19,1,203,1,fracasso
1167,22,administracao,solteiro,superior,nao,897,sim,sim,nao,celular,4,fevereiro,2,4,-1,0,desconhecido
