id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,deposito_prazo,saldo_medio,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato_atual,quantidade_dias_contato,quantidade_contato_anterior,resultado
1302,37,gestao,solteiro,superior,nao,sim,1730,nao,nao,celular,19,marco,3,1,-1,0,desconhecido
1303,53,tecnico,casado,medio,nao,sim,10185,nao,nao,celular,23,marco,2,1,-1,0,desconhecido
1304,46,gestao,divorciado,superior,nao,sim,-130,sim,nao,celular,24,marco,2,2,-1,0,desconhecido
1305,76,operario,divorciado,fundamental,nao,sim,3049,nao,nao,celular,24,marco,3,3,-1,0,desconhecido
1306,46,gestao,casado,superior,nao,sim,11385,nao,nao,celular,24,marco,4,3,-1,0,desconhecido
1307,83,operario,divorciado,fundamental,nao,sim,46,nao,nao,celular,25,marco,2,1,-1,0,desconhecido
1308,23,operario,solteiro,medio,nao,sim,4126,nao,nao,celular,25,marco,2,2,-1,0,desconhecido
1309,34,gestao,solteiro,superior,nao,sim,212,nao,nao,celular,25,marco,5,8,-1,0,desconhecido
1310,24,operario,solteiro,medio,nao,sim,1250,nao,nao,celular,25,marco,7,2,-1,0,desconhecido
1311,41,gestao,divorciado,superior,nao,sim,25,sim,sim,celular,26,marco,2,2,-1,0,desconhecido
1312,28,administracao,solteiro,medio,nao,sim,1277,nao,nao,celular,26,marco,8,1,-1,0,desconhecido
1313,34,tecnico,casado,medio,nao,sim,390,sim,nao,celular,27,marco,2,2,231,2,fracasso
1314,77,operario,casado,medio,nao,sim,9601,nao,nao,telefone,27,marco,9,1,-1,0,desconhecido
1315,36,gestao,casado,medio,nao,sim,565,nao,nao,celular,27,marco,5,1,-1,0,desconhecido
1316,58,gestao,casado,superior,nao,sim,1384,sim,nao,celular,27,marco,6,1,-1,0,desconhecido
1317,46,administracao,casado,medio,nao,sim,-522,sim,nao,celular,27,marco,4,3,239,13,fracasso
1318,59,operario,casado,superior,nao,sim,9676,nao,nao,telefone,27,marco,4,2,-1,0,desconhecido
1319,19,operario,solteiro,fundamental,nao,sim,134,nao,nao,celular,27,marco,5,2,-1,0,desconhecido
1320,23,gestao,solteiro,superior,nao,sim,2143,nao,nao,celular,30,marco,3,2,-1,0,desconhecido
1321,27,gestao,solteiro,superior,nao,sim,831,nao,nao,celular,30,marco,18,2,-1,0,desconhecido
1322,73,operario,divorciado,fundamental,nao,sim,2308,nao,nao,telefone,30,marco,3,2,-1,0,desconhecido
1323,41,gestao,casado,superior,nao,sim,1468,sim,nao,celular,31,marco,4,3,-1,0,desconhecido
1324,30,administracao,solteiro,superior,nao,sim,311,nao,nao,celular,31,marco,3,2,-1,0,desconhecido
1325,26,administracao,solteiro,medio,nao,sim,274,nao,nao,celular,1,abril,6,3,-1,0,desconhecido
1326,38,operario,solteiro,superior,nao,sim,172,sim,nao,celular,1,abril,20,1,-1,0,desconhecido
1327,46,gestao,divorciado,superior,nao,sim,507,sim,nao,celular,1,abril,20,1,-1,0,desconhecido
1328,27,tecnico,solteiro,superior,nao,sim,393,nao,nao,celular,1,abril,3,2,-1,0,desconhecido
1329,63,operario,casado,superior,nao,sim,-39,nao,nao,celular,1,abril,6,2,-1,0,desconhecido
1330,34,administracao,casado,medio,nao,sim,1474,nao,nao,celular,2,abril,12,2,-1,0,desconhecido
1331,32,administracao,solteiro,medio,nao,sim,471,nao,sim,celular,2,abril,4,3,-1,0,desconhecido
1332,33,gestao,solteiro,superior,nao,sim,3161,sim,nao,celular,2,abril,5,3,-1,0,desconhecido
1333,47,operario,casado,medio,nao,sim,1612,sim,nao,celular,2,abril,19,1,-1,0,desconhecido
1334,48,administracao,divorciado,medio,nao,sim,4099,nao,nao,celular,2,abril,7,2,-1,0,desconhecido
1335,58,operario,casado,superior,nao,sim,68,nao,nao,celular,2,abril,4,1,-1,0,desconhecido
1336,50,gestao,casado,superior,nao,sim,414,sim,nao,celular,3,abril,12,1,302,3,fracasso
1337,26,operario,solteiro,medio,nao,sim,5005,nao,sim,celular,3,abril,2,1,-1,0,desconhecido
1338,39,operario,casado,medio,nao,sim,1756,sim,nao,celular,3,abril,16,1,-1,0,desconhecido
1339,55,operario,divorciado,medio,nao,sim,1613,sim,nao,celular,3,abril,5,1,270,3,fracasso
1340,41,operario,casado,medio,nao,sim,3123,sim,nao,celular,3,abril,20,2,135,2,fracasso
1341,54,operario,divorciado,superior,nao,sim,4736,sim,nao,telefone,6,abril,8,6,307,5,fracasso
1342,33,tecnico,solteiro,superior,nao,sim,127,sim,nao,celular,6,abril,10,2,222,17,fracasso
1343,42,gestao,solteiro,superior,nao,sim,11891,nao,nao,celular,6,abril,3,1,-1,0,desconhecido
1344,50,operario,casado,fundamental,nao,sim,4979,nao,nao,telefone,6,abril,3,1,-1,0,desconhecido
1345,40,gestao,casado,medio,nao,sim,754,nao,sim,celular,6,abril,11,1,-1,0,desconhecido
1346,37,administracao,casado,medio,nao,sim,1207,sim,nao,telefone,6,abril,23,2,138,2,sucesso
1347,44,operario,solteiro,medio,nao,sim,712,sim,sim,celular,6,abril,12,3,-1,0,desconhecido
1348,30,operario,solteiro,superior,nao,sim,297,nao,nao,celular,7,abril,8,4,-1,0,desconhecido
1349,26,operario,solteiro,medio,nao,sim,3676,nao,nao,celular,7,abril,2,1,-1,0,desconhecido
1350,47,operario,casado,medio,nao,sim,817,nao,nao,celular,7,abril,12,4,-1,0,desconhecido
1351,46,operario,solteiro,superior,nao,sim,283,nao,nao,celular,7,abril,5,1,-1,0,desconhecido
1352,25,administracao,solteiro,medio,nao,sim,82,nao,sim,celular,7,abril,2,2,-1,0,desconhecido
1353,56,tecnico,casado,medio,nao,sim,2847,nao,nao,celular,8,abril,5,1,-1,0,desconhecido
1354,36,operario,solteiro,medio,nao,sim,1822,sim,nao,celular,8,abril,16,1,323,1,fracasso
1355,35,tecnico,solteiro,medio,nao,sim,16,sim,nao,celular,8,abril,15,1,-1,0,desconhecido
1356,54,operario,casado,medio,nao,sim,377,nao,nao,celular,8,abril,19,1,-1,0,desconhecido
1357,48,gestao,casado,medio,nao,sim,4415,sim,nao,celular,8,abril,17,3,141,7,fracasso
1358,32,tecnico,casado,medio,nao,sim,303,sim,nao,celular,8,abril,2,1,267,4,fracasso
1359,67,operario,casado,medio,nao,sim,1443,nao,nao,celular,8,abril,4,1,-1,0,desconhecido
1360,32,gestao,solteiro,superior,nao,sim,1781,nao,nao,celular,8,abril,5,1,-1,0,desconhecido
1361,26,administracao,casado,medio,nao,sim,3415,nao,nao,celular,8,abril,3,1,-1,0,desconhecido
1362,33,gestao,solteiro,superior,nao,sim,318,sim,nao,celular,8,abril,20,1,141,3,fracasso
1363,21,operario,solteiro,fundamental,nao,sim,423,nao,nao,celular,8,abril,2,5,-1,0,desconhecido
1364,30,tecnico,solteiro,medio,nao,sim,2544,nao,nao,celular,8,abril,2,2,-1,0,desconhecido
1365,27,operario,solteiro,medio,nao,sim,2614,nao,nao,celular,8,abril,2,2,-1,0,desconhecido
1366,30,servicos,solteiro,medio,nao,sim,1268,sim,nao,celular,8,abril,2,4,320,8,fracasso
1367,36,operario,casado,medio,nao,sim,536,sim,nao,celular,8,abril,5,3,-1,0,desconhecido
1368,27,administracao,casado,medio,nao,sim,1293,sim,nao,celular,8,abril,28,3,-1,0,desconhecido
1369,29,gestao,solteiro,superior,nao,sim,1377,nao,nao,celular,8,abril,9,2,-1,0,desconhecido
1370,38,operario,solteiro,medio,nao,sim,2580,sim,nao,celular,8,abril,28,2,264,3,fracasso
1371,23,administracao,solteiro,superior,nao,sim,314,nao,sim,celular,8,abril,2,4,-1,0,desconhecido
1372,38,tecnico,casado,superior,nao,sim,206,nao,nao,celular,8,abril,6,2,-1,0,desconhecido
1373,30,tecnico,solteiro,medio,nao,sim,3286,sim,nao,celular,9,abril,12,1,-1,0,desconhecido
1374,41,servicos,casado,medio,nao,sim,803,sim,nao,celular,9,abril,10,4,316,3,fracasso
1375,33,tecnico,solteiro,medio,nao,sim,719,sim,nao,celular,9,abril,7,2,316,6,fracasso
1376,35,administracao,casado,medio,nao,sim,898,sim,nao,celular,9,abril,4,1,-1,0,desconhecido
1377,29,administracao,casado,superior,nao,sim,332,nao,nao,celular,9,abril,3,1,-1,0,desconhecido
1378,68,operario,divorciado,fundamental,nao,sim,695,nao,nao,celular,9,abril,4,1,-1,0,desconhecido
1379,20,operario,solteiro,medio,nao,sim,1819,nao,nao,celular,9,abril,4,3,-1,0,desconhecido
1380,30,gestao,solteiro,superior,nao,sim,2544,nao,nao,celular,9,abril,3,2,-1,0,desconhecido
1381,32,operario,casado,medio,nao,sim,759,sim,nao,celular,9,abril,5,5,-1,0,desconhecido
1382,28,gestao,divorciado,superior,nao,sim,229,sim,nao,celular,9,abril,17,2,315,2,fracasso
1383,45,operario,casado,medio,nao,sim,96,sim,nao,celular,13,abril,6,3,256,2,fracasso
1384,29,tecnico,solteiro,medio,nao,sim,110,sim,nao,celular,13,abril,17,1,-1,0,desconhecido
1385,31,operario,casado,medio,nao,sim,1406,sim,sim,celular,13,abril,18,2,-1,0,desconhecido
1386,39,servicos,divorciado,medio,nao,sim,0,sim,nao,celular,13,abril,17,2,-1,0,desconhecido
1387,42,operario,casado,fundamental,nao,sim,2103,sim,nao,celular,13,abril,6,2,-1,0,desconhecido
1388,35,gestao,solteiro,superior,nao,sim,1599,sim,sim,celular,13,abril,7,1,-1,0,desconhecido
1389,34,tecnico,solteiro,superior,nao,sim,925,sim,nao,celular,13,abril,12,1,-1,0,desconhecido
1390,26,gestao,solteiro,superior,nao,sim,-3,nao,nao,celular,13,abril,17,2,-1,0,desconhecido
1391,29,servicos,divorciado,medio,nao,sim,84,sim,nao,celular,13,abril,18,2,-1,0,desconhecido
1392,44,operario,solteiro,superior,nao,sim,1367,sim,nao,celular,13,abril,21,3,146,1,fracasso
1393,34,gestao,casado,superior,nao,sim,703,sim,nao,celular,14,abril,6,1,-1,0,desconhecido
1394,34,gestao,solteiro,superior,nao,sim,2646,nao,nao,celular,14,abril,2,1,-1,0,desconhecido
1395,33,administracao,solteiro,medio,nao,sim,572,sim,nao,celular,14,abril,6,1,74,2,fracasso
1396,22,operario,solteiro,medio,nao,sim,107,nao,nao,celular,14,abril,2,1,-1,0,desconhecido
1397,32,tecnico,casado,medio,nao,sim,765,sim,sim,celular,14,abril,14,2,-1,0,desconhecido
1398,36,servicos,solteiro,medio,nao,sim,-253,sim,nao,celular,14,abril,18,1,-1,0,desconhecido
1399,44,administracao,divorciado,medio,nao,sim,0,nao,nao,celular,14,abril,27,1,148,1,fracasso
1400,65,operario,casado,medio,nao,sim,2,nao,nao,celular,14,abril,8,1,-1,0,desconhecido
1402,24,gestao,casado,superior,nao,sim,448,nao,nao,celular,14,abril,5,1,-1,0,desconhecido
1403,77,operario,divorciado,superior,nao,sim,4659,nao,nao,celular,14,abril,3,1,-1,0,desconhecido
1404,29,administracao,solteiro,medio,nao,sim,731,nao,nao,celular,14,abril,2,3,-1,0,desconhecido
1405,29,operario,solteiro,medio,nao,sim,25,nao,nao,celular,14,abril,3,2,-1,0,desconhecido
1406,65,gestao,casado,medio,nao,sim,587,nao,nao,celular,15,abril,4,2,-1,0,desconhecido
1407,70,operario,divorciado,fundamental,nao,sim,275,nao,nao,celular,15,abril,1,1,-1,0,desconhecido
1408,32,servicos,casado,medio,nao,sim,1129,sim,nao,celular,15,abril,15,2,341,2,fracasso
1409,46,tecnico,casado,medio,nao,sim,2149,sim,nao,celular,15,abril,5,2,-1,0,desconhecido
1410,33,administracao,casado,medio,nao,sim,855,nao,nao,celular,15,abril,2,1,-1,0,desconhecido
1411,57,servicos,casado,fundamental,nao,sim,491,sim,nao,celular,15,abril,20,3,-1,0,desconhecido
1412,32,servicos,solteiro,medio,nao,sim,133,nao,nao,celular,15,abril,3,1,-1,0,desconhecido
1413,39,operario,solteiro,medio,nao,sim,649,sim,nao,celular,15,abril,11,1,-1,0,desconhecido
1414,36,administracao,solteiro,medio,nao,sim,11174,sim,nao,celular,15,abril,16,1,-1,0,desconhecido
1415,27,tecnico,solteiro,medio,nao,sim,439,sim,nao,celular,15,abril,17,2,-1,0,desconhecido
1416,38,gestao,solteiro,superior,nao,sim,6158,sim,nao,celular,15,abril,2,5,145,9,fracasso
1417,56,operario,casado,fundamental,nao,sim,3498,nao,nao,celular,15,abril,4,2,-1,0,desconhecido
1418,51,operario,casado,superior,nao,sim,1801,nao,nao,celular,16,abril,14,3,-1,0,desconhecido
1419,39,gestao,casado,superior,nao,sim,937,nao,nao,celular,16,abril,2,4,-1,0,desconhecido
1420,35,gestao,divorciado,superior,nao,sim,26,nao,nao,celular,16,abril,1,2,-1,0,desconhecido
1421,32,operario,casado,medio,sim,sim,-53,sim,nao,celular,16,abril,11,1,272,1,fracasso
1422,51,operario,casado,superior,nao,sim,2337,sim,nao,celular,16,abril,4,2,266,3,fracasso
1423,37,tecnico,casado,medio,nao,sim,1762,nao,nao,celular,16,abril,6,2,-1,0,desconhecido
1424,52,operario,solteiro,superior,nao,sim,3469,sim,nao,celular,16,abril,10,1,147,1,sucesso
1425,35,tecnico,casado,medio,nao,sim,545,sim,nao,celular,16,abril,26,1,234,4,fracasso
1426,47,administracao,casado,medio,nao,sim,3480,nao,nao,celular,16,abril,7,1,-1,0,desconhecido
1427,31,tecnico,casado,medio,nao,sim,183,nao,nao,celular,16,abril,8,1,-1,0,desconhecido
1428,49,servicos,casado,medio,nao,sim,2416,sim,nao,celular,16,abril,23,1,-1,0,desconhecido
1429,30,gestao,solteiro,superior,nao,sim,424,nao,nao,celular,16,abril,5,4,-1,0,desconhecido
1430,35,operario,solteiro,medio,nao,sim,0,sim,nao,celular,16,abril,20,1,345,4,fracasso
1431,44,gestao,casado,fundamental,nao,sim,294,nao,nao,celular,16,abril,3,3,-1,0,desconhecido
1432,42,operario,casado,medio,nao,sim,1598,sim,sim,celular,16,abril,24,2,-1,0,desconhecido
1433,29,gestao,solteiro,superior,nao,sim,268,nao,nao,celular,16,abril,11,1,-1,0,desconhecido
1434,42,tecnico,divorciado,medio,nao,sim,214,nao,nao,celular,16,abril,2,1,-1,0,desconhecido
1435,43,gestao,casado,superior,nao,sim,240,sim,nao,celular,16,abril,8,1,-1,0,desconhecido
1436,36,tecnico,solteiro,medio,nao,sim,2511,sim,nao,celular,16,abril,12,5,-1,0,desconhecido
1437,32,servicos,casado,medio,nao,sim,1273,sim,nao,celular,16,abril,23,2,328,1,fracasso
1438,32,tecnico,solteiro,superior,nao,sim,932,sim,nao,celular,16,abril,16,1,318,1,fracasso
1439,28,operario,solteiro,superior,nao,sim,844,nao,nao,celular,16,abril,9,2,-1,0,desconhecido
1440,40,servicos,divorciado,fundamental,nao,sim,471,sim,nao,celular,16,abril,19,1,345,2,fracasso
1441,34,administracao,solteiro,medio,nao,sim,63,sim,nao,celular,17,abril,11,1,-1,0,desconhecido
1442,52,operario,divorciado,fundamental,nao,sim,-779,sim,sim,celular,17,abril,12,1,-1,0,desconhecido
1443,35,operario,casado,medio,nao,sim,293,sim,nao,celular,17,abril,17,1,325,1,fracasso
1444,32,gestao,divorciado,superior,nao,sim,294,sim,nao,celular,17,abril,18,1,274,5,sucesso
1445,60,gestao,casado,superior,nao,sim,13546,nao,nao,celular,17,abril,8,3,-1,0,desconhecido
1446,34,operario,casado,fundamental,nao,sim,329,sim,nao,celular,17,abril,16,1,343,1,fracasso
1447,30,administracao,solteiro,medio,nao,sim,69,sim,nao,celular,17,abril,17,1,-1,0,desconhecido
1448,39,operario,casado,superior,nao,sim,-3058,sim,sim,celular,17,abril,15,3,-1,0,desconhecido
1449,40,servicos,solteiro,medio,nao,sim,224,sim,nao,celular,17,abril,15,2,-1,0,desconhecido
1450,38,gestao,casado,superior,nao,sim,165,sim,nao,celular,17,abril,9,1,260,2,fracasso
1451,35,gestao,solteiro,superior,nao,sim,397,sim,nao,celular,17,abril,10,1,-1,0,desconhecido
1452,37,operario,casado,fundamental,nao,sim,3154,sim,nao,celular,17,abril,7,1,305,3,fracasso
1453,29,tecnico,casado,medio,nao,sim,1180,sim,nao,celular,17,abril,6,3,323,3,fracasso
1454,36,tecnico,solteiro,medio,sim,sim,-487,sim,nao,celular,17,abril,18,1,-1,0,desconhecido
1455,34,gestao,casado,medio,sim,sim,879,sim,nao,celular,17,abril,12,1,344,1,fracasso
1456,33,tecnico,casado,medio,nao,sim,806,nao,nao,celular,17,abril,2,1,-1,0,desconhecido
1457,41,operario,casado,medio,nao,sim,323,sim,nao,celular,17,abril,16,2,254,6,fracasso
1458,74,operario,casado,medio,nao,sim,921,nao,nao,telefone,17,abril,7,2,-1,0,desconhecido
1459,53,tecnico,casado,medio,nao,sim,5303,sim,nao,telefone,17,abril,5,3,180,1,sucesso
1460,38,administracao,casado,medio,nao,sim,0,sim,sim,celular,17,abril,9,2,-1,0,desconhecido
1461,41,tecnico,casado,medio,nao,sim,4004,nao,nao,celular,17,abril,5,2,-1,0,desconhecido
1462,52,tecnico,casado,medio,nao,sim,386,nao,nao,celular,20,abril,7,1,-1,0,desconhecido
1463,40,tecnico,casado,fundamental,nao,sim,284,sim,nao,celular,20,abril,22,2,-1,0,desconhecido
1464,32,operario,casado,medio,nao,sim,-242,sim,nao,celular,20,abril,20,3,-1,0,desconhecido
1465,28,tecnico,casado,medio,nao,sim,1086,sim,nao,celular,20,abril,19,3,-1,0,desconhecido
1466,28,gestao,solteiro,medio,nao,sim,2840,nao,nao,celular,20,abril,4,5,-1,0,desconhecido
1467,35,gestao,casado,superior,nao,sim,43,sim,nao,celular,20,abril,14,1,-1,0,desconhecido
1468,46,gestao,casado,fundamental,nao,sim,3229,sim,nao,celular,20,abril,26,1,-1,0,desconhecido
1469,50,operario,casado,fundamental,nao,sim,341,sim,sim,celular,20,abril,11,4,340,2,sucesso
1470,44,operario,solteiro,medio,nao,sim,0,nao,nao,celular,20,abril,2,1,-1,0,desconhecido
1471,29,operario,divorciado,medio,nao,sim,-19,sim,nao,celular,20,abril,12,4,-1,0,desconhecido
1472,61,operario,casado,medio,nao,sim,243,nao,nao,celular,20,abril,3,1,-1,0,desconhecido
1473,70,operario,casado,medio,nao,sim,2575,nao,nao,telefone,20,abril,4,2,-1,0,desconhecido
1474,44,operario,casado,medio,sim,sim,105,sim,nao,celular,20,abril,10,1,-1,0,desconhecido
1475,59,gestao,casado,superior,nao,sim,0,sim,sim,celular,20,abril,7,1,-1,0,desconhecido
1476,45,operario,casado,fundamental,sim,sim,-443,sim,sim,celular,20,abril,12,1,-1,0,desconhecido
1477,39,tecnico,casado,superior,nao,sim,1524,nao,nao,celular,20,abril,9,1,-1,0,desconhecido
1478,36,operario,casado,fundamental,nao,sim,1925,sim,nao,celular,20,abril,15,2,-1,0,desconhecido
1479,78,operario,casado,fundamental,nao,sim,240,nao,nao,celular,20,abril,5,1,-1,0,desconhecido
1480,28,tecnico,solteiro,superior,nao,sim,387,sim,nao,celular,20,abril,3,1,82,1,fracasso
1481,50,operario,divorciado,superior,nao,sim,13,sim,nao,celular,20,abril,1,1,-1,0,desconhecido
1482,73,operario,divorciado,superior,nao,sim,3203,nao,nao,celular,20,abril,2,1,-1,0,desconhecido
1483,34,gestao,casado,superior,nao,sim,606,nao,nao,celular,20,abril,2,1,-1,0,desconhecido
1484,54,operario,divorciado,medio,nao,sim,309,nao,nao,celular,20,abril,4,1,-1,0,desconhecido
1485,27,operario,casado,medio,nao,sim,4333,nao,nao,celular,20,abril,3,1,-1,0,desconhecido
1486,73,operario,casado,fundamental,nao,sim,253,nao,nao,celular,20,abril,6,1,-1,0,desconhecido
1487,51,operario,casado,superior,nao,sim,83,nao,nao,celular,20,abril,4,2,-1,0,desconhecido
1488,32,gestao,solteiro,superior,nao,sim,819,sim,nao,celular,20,abril,2,2,-1,0,desconhecido
1489,33,tecnico,casado,medio,nao,sim,1968,sim,nao,celular,20,abril,30,3,-1,0,desconhecido
1490,26,servicos,solteiro,medio,nao,sim,136,nao,nao,celular,20,abril,2,1,-1,0,desconhecido
1491,32,tecnico,solteiro,medio,nao,sim,1995,sim,nao,celular,20,abril,2,1,-1,0,desconhecido
1492,41,operario,divorciado,fundamental,nao,sim,285,sim,nao,celular,20,abril,21,2,-1,0,desconhecido
1493,39,operario,casado,superior,nao,sim,621,sim,nao,celular,20,abril,22,5,-1,0,desconhecido
1494,24,operario,solteiro,medio,nao,sim,597,sim,nao,celular,20,abril,16,3,-1,0,desconhecido
1495,37,operario,divorciado,medio,nao,sim,0,sim,nao,celular,21,abril,2,4,-1,0,desconhecido
1496,26,operario,solteiro,superior,nao,sim,10086,nao,nao,celular,21,abril,2,2,-1,0,desconhecido
1497,29,tecnico,solteiro,medio,nao,sim,3466,nao,nao,celular,21,abril,5,1,-1,0,desconhecido
1498,63,operario,casado,superior,nao,sim,2193,nao,nao,telefone,21,abril,22,4,-1,0,desconhecido
1499,95,operario,divorciado,fundamental,nao,sim,2282,nao,nao,telefone,21,abril,3,17,-1,0,desconhecido
1500,65,operario,casado,superior,nao,sim,1973,nao,nao,telefone,21,abril,7,3,-1,0,desconhecido
1501,59,tecnico,casado,medio,nao,sim,10925,nao,nao,celular,21,abril,2,1,-1,0,desconhecido
1502,35,gestao,solteiro,superior,nao,sim,704,nao,nao,celular,21,abril,3,1,-1,0,desconhecido
1503,74,operario,casado,medio,nao,sim,9480,nao,nao,celular,21,abril,4,1,-1,0,desconhecido
1504,56,operario,casado,fundamental,nao,sim,3391,nao,nao,celular,21,abril,4,1,-1,0,desconhecido
1505,26,operario,solteiro,superior,nao,sim,1134,nao,nao,celular,21,abril,8,4,-1,0,desconhecido
1506,30,operario,solteiro,superior,nao,sim,6281,nao,nao,celular,21,abril,2,2,-1,0,desconhecido
1507,78,operario,casado,fundamental,nao,sim,8556,nao,nao,telefone,21,abril,2,2,-1,0,desconhecido
1508,45,operario,divorciado,superior,nao,sim,0,nao,nao,celular,21,abril,5,3,-1,0,desconhecido
1509,29,operario,solteiro,medio,nao,sim,2,sim,sim,celular,21,abril,6,5,-1,0,desconhecido
1510,39,administracao,casado,superior,nao,sim,1108,nao,nao,celular,21,abril,3,1,-1,0,desconhecido
1511,45,gestao,casado,superior,nao,sim,212,nao,nao,celular,21,abril,1,2,-1,0,desconhecido
1512,45,tecnico,casado,superior,nao,sim,5110,nao,nao,celular,22,abril,6,2,-1,0,desconhecido
1513,36,operario,solteiro,medio,nao,sim,17,nao,nao,celular,22,abril,10,1,-1,0,desconhecido
1514,38,tecnico,casado,medio,nao,sim,0,sim,nao,celular,22,abril,5,1,-1,0,desconhecido
1515,33,administracao,casado,superior,nao,sim,882,nao,nao,celular,22,abril,2,1,183,4,fracasso
1516,30,servicos,casado,superior,nao,sim,81,nao,nao,celular,22,abril,2,1,-1,0,desconhecido
1517,65,operario,casado,fundamental,nao,sim,276,nao,nao,celular,22,abril,4,1,-1,0,desconhecido
1518,75,operario,casado,superior,nao,sim,2991,nao,nao,celular,22,abril,4,1,-1,0,desconhecido
1519,65,gestao,divorciado,superior,nao,sim,90,sim,nao,celular,22,abril,7,1,-1,0,desconhecido
1520,53,gestao,casado,superior,nao,sim,3754,nao,nao,celular,22,abril,5,1,278,2,fracasso
1521,40,gestao,casado,fundamental,nao,sim,395,sim,nao,celular,22,abril,4,4,-1,0,desconhecido
1522,31,administracao,solteiro,superior,nao,sim,676,sim,nao,celular,22,abril,2,2,343,2,fracasso
1523,25,operario,solteiro,medio,nao,sim,8,nao,nao,celular,22,abril,2,2,-1,0,desconhecido
1524,37,tecnico,casado,medio,nao,sim,0,sim,nao,celular,22,abril,21,3,-1,0,desconhecido
1525,32,gestao,solteiro,superior,nao,sim,2069,nao,nao,celular,22,abril,9,1,-1,0,desconhecido
1526,45,gestao,casado,superior,nao,sim,506,nao,nao,celular,23,abril,4,2,-1,0,desconhecido
1527,35,gestao,casado,superior,nao,sim,8,nao,nao,celular,23,abril,2,3,-1,0,desconhecido
1528,74,operario,casado,fundamental,nao,sim,670,nao,nao,celular,23,abril,4,5,-1,0,desconhecido
1529,37,gestao,casado,superior,nao,sim,0,sim,nao,celular,23,abril,4,5,153,7,fracasso
1530,59,operario,casado,fundamental,nao,sim,1939,nao,nao,celular,23,abril,3,1,-1,0,desconhecido
1531,76,gestao,casado,superior,nao,sim,1780,sim,nao,telefone,23,abril,7,3,-1,0,desconhecido
1532,25,operario,solteiro,medio,nao,sim,0,nao,nao,celular,23,abril,3,1,-1,0,desconhecido
1533,27,servicos,solteiro,medio,nao,sim,955,nao,nao,celular,23,abril,3,1,-1,0,desconhecido
1534,39,administracao,casado,medio,nao,sim,732,nao,nao,celular,23,abril,9,4,-1,0,desconhecido
1535,24,servicos,solteiro,superior,nao,sim,2022,nao,nao,celular,23,abril,3,4,-1,0,desconhecido
